startX,startY,startZ,endX,endY,endZ,cyl_ID,parent_ID,axis_ID,branch_order,radius,length,volume,subtree_length
216722.278,5199924.052,207.983,216722.220,5199924.021,207.972,12940,12939,3269,5,0.010,0.067,0.00002,1.600
216722.220,5199924.021,207.972,216722.157,5199924.025,207.934,12941,12940,3269,5,0.010,0.074,0.00002,1.518
216724.771,5199916.435,209.148,216724.789,5199916.358,209.219,12942,11648,1947,4,0.017,0.106,0.00010,1.860
216724.789,5199916.358,209.219,216724.789,5199916.276,209.281,12943,12942,1947,4,0.016,0.103,0.00009,1.751
216724.933,5199915.506,208.233,216724.870,5199915.418,208.258,12944,12102,1777,5,0.003,0.111,0.00000,0.071
216724.870,5199915.418,208.258,216724.828,5199915.338,208.287,12945,12944,1777,5,0.002,0.095,0.00000,0.000
216729.015,5199924.726,208.998,216729.106,5199924.703,209.038,12946,12534,1380,4,0.011,0.102,0.00004,1.914
216728.610,5199924.702,209.060,216728.621,5199924.661,209.134,12947,12513,1390,5,0.004,0.085,0.00000,0.342
216728.621,5199924.661,209.134,216728.616,5199924.620,209.226,12948,12947,1390,5,0.003,0.102,0.00000,0.248
216728.579,5199924.745,209.003,216728.378,5199924.696,209.105,12949,12512,1396,6,0.003,0.231,0.00001,0.079
216728.378,5199924.696,209.105,216728.310,5199924.731,209.124,12950,12949,1396,6,0.002,0.079,0.00000,0.000
216722.523,5199924.099,208.001,216722.475,5199923.967,208.013,12951,12338,3277,6,0.004,0.141,0.00001,0.486
216722.475,5199923.967,208.013,216722.433,5199923.873,208.020,12952,12951,3277,6,0.004,0.103,0.00000,0.398
216722.433,5199923.873,208.020,216722.390,5199923.783,208.034,12953,12952,3277,6,0.004,0.101,0.00000,0.311
216722.390,5199923.783,208.034,216722.345,5199923.711,208.038,12954,12953,3277,6,0.003,0.085,0.00000,0.225
216722.345,5199923.711,208.038,216722.298,5199923.654,208.023,12955,12954,3277,6,0.003,0.076,0.00000,0.144
216722.890,5199918.099,207.996,216722.802,5199918.061,208.018,12956,12658,2333,4,0.003,0.099,0.00000,0.091
216722.802,5199918.061,208.018,216722.707,5199918.027,208.038,12957,12956,2333,4,0.002,0.102,0.00000,0.000
216722.981,5199918.051,208.034,216722.952,5199918.015,207.937,12958,12609,2332,4,0.002,0.107,0.00000,0.000
216723.217,5199922.900,208.936,216723.180,5199922.927,209.004,12959,12219,3365,6,0.003,0.082,0.00000,0.074
216723.180,5199922.927,209.004,216723.143,5199922.953,209.072,12960,12959,3365,6,0.002,0.081,0.00000,0.000
216730.827,5199923.497,206.415,216730.899,5199923.534,206.436,12961,11636,940,4,0.009,0.083,0.00002,1.333
216730.094,5199918.815,207.070,216729.997,5199918.762,207.096,12962,12627,511,5,0.003,0.114,0.00000,0.263
216729.997,5199918.762,207.096,216729.903,5199918.718,207.124,12963,12962,511,5,0.003,0.107,0.00000,0.168
216730.701,5199918.841,207.089,216730.657,5199918.750,207.114,12964,12738,514,4,0.005,0.105,0.00001,0.611
216730.657,5199918.750,207.114,216730.614,5199918.665,207.141,12965,12964,514,4,0.004,0.099,0.00001,0.517
216730.614,5199918.665,207.141,216730.579,5199918.589,207.171,12966,12965,514,4,0.004,0.089,0.00000,0.431
216732.097,5199921.377,207.677,216732.134,5199921.471,207.611,12967,12023,588,3,0.005,0.121,0.00001,0.590
216732.134,5199921.471,207.611,216732.164,5199921.551,207.561,12968,12967,588,3,0.005,0.099,0.00001,0.491
216732.164,5199921.551,207.561,216732.205,5199921.591,207.490,12969,12968,588,3,0.004,0.091,0.00000,0.384
216729.648,5199925.849,207.680,216729.731,5199926.053,207.530,12970,12225,1355,4,0.003,0.266,0.00001,0.140
216722.911,5199919.978,207.688,216722.889,5199920.054,207.702,12971,11492,2294,3,0.016,0.081,0.00007,1.798
216722.889,5199920.054,207.702,216722.871,5199920.128,207.743,12972,12971,2294,3,0.015,0.086,0.00007,1.716
216722.871,5199920.128,207.743,216722.841,5199920.198,207.791,12973,12972,2294,3,0.015,0.089,0.00006,1.621
216729.720,5199925.823,207.717,216729.786,5199925.782,207.752,12974,12226,1282,3,0.017,0.084,0.00008,2.669
216729.786,5199925.782,207.752,216729.848,5199925.735,207.777,12975,12974,1282,3,0.017,0.082,0.00007,2.585
216729.848,5199925.735,207.777,216729.907,5199925.693,207.790,12976,12975,1282,3,0.016,0.074,0.00006,2.505
216729.907,5199925.693,207.790,216729.964,5199925.655,207.791,12977,12976,1282,3,0.016,0.068,0.00005,2.435
216729.964,5199925.655,207.791,216730.024,5199925.619,207.783,12978,12977,1282,3,0.015,0.070,0.00005,2.371
216730.024,5199925.619,207.783,216730.090,5199925.585,207.772,12979,12978,1282,3,0.015,0.075,0.00005,2.298
216730.090,5199925.585,207.772,216730.152,5199925.544,207.761,12980,12979,1282,3,0.014,0.076,0.00005,2.219
216730.152,5199925.544,207.761,216730.204,5199925.485,207.754,12981,12980,1282,3,0.014,0.079,0.00005,2.142
216730.204,5199925.485,207.754,216730.258,5199925.431,207.746,12982,12981,1282,3,0.013,0.076,0.00004,2.064
216730.258,5199925.431,207.746,216730.329,5199925.413,207.728,12983,12982,1282,3,0.013,0.076,0.00004,1.969
216723.006,5199919.833,207.830,216723.085,5199919.954,207.806,12984,12345,2293,4,0.002,0.146,0.00000,0.000
216727.909,5199921.846,210.369,216727.879,5199921.738,210.435,12985,12745,191,3,0.011,0.130,0.00005,1.367
216727.879,5199921.738,210.435,216727.860,5199921.647,210.506,12986,12985,191,3,0.010,0.118,0.00004,1.264
216727.860,5199921.647,210.506,216727.846,5199921.555,210.564,12987,12986,191,3,0.009,0.109,0.00003,1.144
216727.266,5199922.415,210.233,216727.312,5199922.334,210.330,12988,12110,308,2,0.005,0.134,0.00001,0.409
216728.257,5199922.041,210.255,216728.295,5199922.054,210.314,12989,12756,250,4,0.008,0.072,0.00002,1.175
216728.295,5199922.054,210.314,216728.343,5199922.082,210.364,12990,12989,250,4,0.008,0.074,0.00001,1.098
216727.194,5199919.615,210.287,216727.218,5199919.663,210.366,12991,12623,2872,5,0.018,0.096,0.00010,2.625
216727.218,5199919.663,210.366,216727.238,5199919.698,210.452,12992,12991,2872,5,0.017,0.095,0.00009,2.536
216727.238,5199919.698,210.452,216727.255,5199919.728,210.543,12993,12992,2872,5,0.017,0.097,0.00009,2.442
216727.275,5199919.155,210.360,216727.317,5199919.124,210.446,12994,12621,2936,6,0.007,0.101,0.00002,1.035
216727.299,5199922.394,210.148,216727.353,5199922.518,210.238,12995,12109,354,2,0.008,0.163,0.00004,0.853
216727.353,5199922.518,210.238,216727.379,5199922.640,210.320,12996,12995,354,2,0.007,0.149,0.00003,0.745
216727.266,5199922.415,210.233,216727.236,5199922.429,210.322,12997,12110,1,1,0.031,0.095,0.00029,3.055
216727.266,5199922.415,210.233,216727.165,5199922.344,210.270,12998,12110,347,2,0.014,0.128,0.00008,1.591
216727.165,5199922.344,210.270,216727.074,5199922.293,210.281,12999,12998,347,2,0.013,0.105,0.00006,1.500
216727.074,5199922.293,210.281,216726.982,5199922.252,210.281,13000,12999,347,2,0.013,0.101,0.00005,1.395
216726.894,5199919.547,210.298,216726.841,5199919.565,210.372,13001,12761,2913,7,0.004,0.092,0.00000,0.480
216727.771,5199922.807,210.096,216727.808,5199922.904,210.137,13002,12766,268,3,0.002,0.111,0.00000,0.000
216727.749,5199922.686,210.177,216727.756,5199922.740,210.252,13003,12613,267,2,0.026,0.093,0.00020,3.033
216727.756,5199922.740,210.252,216727.771,5199922.792,210.326,13004,13003,267,2,0.025,0.091,0.00018,2.942
216725.681,5199916.744,209.700,216725.559,5199916.761,209.848,13005,12775,2080,6,0.003,0.193,0.00001,0.177
216726.364,5199917.910,209.618,216726.352,5199918.151,209.679,13006,12284,2096,7,0.002,0.250,0.00000,0.000
216725.554,5199918.016,209.613,216725.573,5199918.082,209.655,13007,12635,2086,5,0.003,0.081,0.00000,0.077
216725.573,5199918.082,209.655,216725.593,5199918.148,209.698,13008,13007,2086,5,0.002,0.081,0.00000,0.000
216726.364,5199917.910,209.618,216726.435,5199917.769,209.658,13009,12284,2095,6,0.002,0.163,0.00000,0.000
216729.042,5199917.615,209.582,216729.086,5199917.590,209.665,13010,12876,2744,4,0.002,0.097,0.00000,0.000
216725.681,5199916.744,209.700,216725.672,5199916.689,209.757,13011,12775,2079,5,0.004,0.080,0.00000,0.323
216726.805,5199918.127,209.555,216726.835,5199918.107,209.531,13012,12880,2944,6,0.002,0.043,0.00000,0.000
216729.297,5199921.452,209.448,216729.211,5199921.452,209.438,13013,12138,34,3,0.004,0.086,0.00000,0.348
216729.211,5199921.452,209.438,216729.129,5199921.463,209.426,13014,13013,34,3,0.004,0.084,0.00000,0.263
216729.129,5199921.463,209.426,216729.046,5199921.481,209.409,13015,13014,34,3,0.003,0.087,0.00000,0.172
216729.046,5199921.481,209.409,216728.964,5199921.500,209.391,13016,13015,34,3,0.003,0.086,0.00000,0.088
216728.964,5199921.500,209.391,216728.881,5199921.520,209.371,13017,13016,34,3,0.002,0.087,0.00000,0.000
216729.297,5199921.452,209.448,216729.296,5199921.357,209.490,13018,12138,36,4,0.003,0.104,0.00000,0.275
216729.296,5199921.357,209.490,216729.291,5199921.276,209.537,13019,13018,36,4,0.003,0.094,0.00000,0.190
216729.291,5199921.276,209.537,216729.280,5199921.193,209.587,13020,13019,36,4,0.003,0.097,0.00000,0.097
216729.294,5199919.948,209.296,216729.325,5199919.982,209.353,13021,12170,2995,6,0.006,0.073,0.00001,0.835
216729.325,5199919.982,209.353,216729.367,5199920.021,209.396,13022,13021,2995,6,0.006,0.072,0.00001,0.766
216725.032,5199918.695,209.426,216724.952,5199918.715,209.469,13023,12688,2066,5,0.003,0.093,0.00000,0.168
216725.147,5199918.151,209.497,216725.147,5199918.226,209.479,13024,12482,2103,5,0.003,0.077,0.00000,0.139
216725.147,5199918.226,209.479,216725.147,5199918.293,209.445,13025,13024,2103,5,0.003,0.075,0.00000,0.066
216725.147,5199918.293,209.445,216725.148,5199918.353,209.409,13026,13025,2103,5,0.002,0.070,0.00000,0.000
216729.367,5199920.021,209.396,216729.416,5199920.041,209.427,13027,13022,2995,6,0.006,0.061,0.00001,0.682
216725.981,5199918.384,209.315,216726.109,5199918.430,209.329,13028,12487,2098,6,0.002,0.136,0.00000,0.000
216724.240,5199918.239,209.254,216724.255,5199918.292,209.371,13029,12924,2171,5,0.002,0.129,0.00000,0.000
216724.385,5199917.353,209.291,216724.375,5199917.427,209.327,13030,12498,1963,4,0.004,0.083,0.00000,0.152
216724.375,5199917.427,209.327,216724.364,5199917.499,209.361,13031,13030,1963,4,0.003,0.080,0.00000,0.077
216724.364,5199917.499,209.361,216724.353,5199917.571,209.393,13032,13031,1963,4,0.002,0.079,0.00000,0.000
216723.564,5199924.162,209.147,216723.563,5199924.177,209.228,13033,12929,3311,6,0.004,0.083,0.00000,0.352
216723.563,5199924.177,209.228,216723.577,5199924.206,209.305,13034,13033,3311,6,0.003,0.083,0.00000,0.277
216723.577,5199924.206,209.305,216723.603,5199924.237,209.382,13035,13034,3311,6,0.003,0.087,0.00000,0.188
216730.757,5199921.572,209.222,216730.724,5199921.597,209.308,13036,12502,700,5,0.005,0.095,0.00001,0.874
216730.724,5199921.597,209.308,216730.701,5199921.615,209.410,13037,13036,700,5,0.005,0.107,0.00001,0.769
216730.952,5199920.074,209.153,216731.095,5199920.185,209.236,13038,12885,743,5,0.003,0.199,0.00001,0.163
216724.341,5199918.083,209.311,216724.335,5199918.177,209.328,13039,12868,2172,5,0.002,0.096,0.00000,0.000
216723.943,5199917.917,209.140,216723.903,5199917.824,209.210,13040,12922,2166,5,0.005,0.123,0.00001,0.386
216723.903,5199917.824,209.210,216723.866,5199917.743,209.273,13041,13040,2166,5,0.004,0.109,0.00001,0.281
216724.227,5199917.244,209.218,216724.188,5199917.279,209.221,13042,12509,1964,5,0.003,0.053,0.00000,0.045
216724.188,5199917.279,209.221,216724.162,5199917.320,209.225,13043,13042,1964,5,0.002,0.048,0.00000,0.000
216727.747,5199917.142,209.372,216727.728,5199917.052,209.383,13044,12875,2763,5,0.007,0.092,0.00001,0.723
216727.728,5199917.052,209.383,216727.728,5199916.952,209.389,13045,13044,2763,5,0.006,0.100,0.00001,0.609
216724.427,5199916.285,209.186,216724.410,5199916.211,209.209,13046,12149,1960,5,0.009,0.079,0.00002,0.980
216724.410,5199916.211,209.209,216724.400,5199916.151,209.234,13047,13046,1960,5,0.008,0.066,0.00001,0.910
216724.400,5199916.151,209.234,216724.389,5199916.104,209.271,13048,13047,1960,5,0.008,0.060,0.00001,0.851
216724.389,5199916.104,209.271,216724.374,5199916.060,209.315,13049,13048,1960,5,0.007,0.064,0.00001,0.789
216723.217,5199923.856,209.143,216723.198,5199923.904,209.229,13050,12515,3315,7,0.004,0.101,0.00001,0.596
216723.198,5199923.904,209.229,216723.303,5199923.806,209.241,13051,13050,3316,8,0.002,0.144,0.00000,0.000
216725.605,5199922.883,209.236,216725.680,5199922.843,209.250,13052,12703,3140,3,0.020,0.086,0.00011,2.142
216725.680,5199922.843,209.250,216725.760,5199922.805,209.265,13053,13052,3140,3,0.019,0.090,0.00011,2.058
216725.760,5199922.805,209.265,216725.849,5199922.771,209.275,13054,13053,3140,3,0.019,0.096,0.00011,1.967
216731.423,5199920.633,209.125,216731.466,5199920.658,209.208,13055,12886,770,5,0.009,0.096,0.00002,1.852
216731.466,5199920.658,209.208,216731.511,5199920.686,209.288,13056,13055,770,5,0.008,0.096,0.00002,1.755
216731.423,5199920.633,209.125,216731.477,5199920.462,209.140,13057,12886,783,6,0.004,0.180,0.00001,0.487
216731.477,5199920.462,209.140,216731.518,5199920.341,209.148,13058,13057,783,6,0.003,0.127,0.00000,0.373
216731.518,5199920.341,209.148,216731.567,5199920.245,209.157,13059,13058,783,6,0.003,0.109,0.00000,0.262
216731.567,5199920.245,209.157,216731.628,5199920.181,209.177,13060,13059,783,6,0.003,0.090,0.00000,0.184
216731.628,5199920.181,209.177,216731.698,5199920.130,209.204,13061,13060,783,6,0.003,0.091,0.00000,0.095
216731.095,5199920.185,209.236,216731.102,5199920.346,209.216,13062,13038,743,5,0.002,0.163,0.00000,0.000
216730.952,5199920.074,209.153,216730.992,5199920.066,209.239,13063,12885,729,4,0.012,0.096,0.00004,2.320
216730.992,5199920.066,209.239,216731.044,5199920.055,209.328,13064,13063,729,4,0.011,0.103,0.00004,2.203
216724.426,5199919.271,209.220,216724.487,5199919.226,209.251,13065,12506,2347,3,0.004,0.082,0.00000,0.257
216724.487,5199919.226,209.251,216724.536,5199919.176,209.295,13066,13065,2347,3,0.004,0.082,0.00000,0.173
216724.536,5199919.176,209.295,216724.578,5199919.125,209.344,13067,13066,2347,3,0.003,0.083,0.00000,0.088
216724.141,5199918.440,209.066,216724.226,5199918.523,209.135,13068,12785,2131,5,0.007,0.138,0.00002,0.564
216728.034,5199917.125,209.242,216728.100,5199917.054,209.243,13069,11316,2750,4,0.011,0.097,0.00004,1.146
216728.100,5199917.054,209.243,216728.160,5199916.974,209.253,13070,13069,2750,4,0.010,0.101,0.00003,1.057
216728.160,5199916.974,209.253,216728.210,5199916.891,209.273,13071,13070,2750,4,0.009,0.099,0.00003,0.947
216726.104,5199916.716,209.092,216726.018,5199916.724,209.145,13072,12786,2587,8,0.003,0.102,0.00000,0.096
216726.018,5199916.724,209.145,216725.927,5199916.744,209.196,13073,13072,2587,8,0.002,0.106,0.00000,0.000
216726.552,5199916.523,209.099,216726.563,5199916.468,209.180,13074,12788,2580,7,0.004,0.099,0.00000,0.463
216726.563,5199916.468,209.180,216726.550,5199916.419,209.265,13075,13074,2580,7,0.004,0.100,0.00000,0.361
216729.106,5199924.703,209.038,216729.191,5199924.663,209.066,13076,12946,1380,4,0.011,0.098,0.00003,1.808
216724.930,5199916.687,209.063,216725.021,5199916.674,208.950,13077,12812,1949,6,0.002,0.145,0.00000,0.000
216729.151,5199924.599,208.821,216729.170,5199924.532,208.839,13078,12815,1386,6,0.003,0.072,0.00000,0.062
216729.170,5199924.532,208.839,216729.188,5199924.463,208.858,13079,13078,1386,6,0.002,0.074,0.00000,0.000
216728.345,5199924.078,208.799,216728.300,5199924.125,208.868,13080,12699,401,3,0.004,0.095,0.00000,0.240
216731.692,5199922.728,208.872,216731.783,5199922.733,208.885,13081,12573,898,6,0.003,0.093,0.00000,0.153
216731.783,5199922.733,208.885,216731.857,5199922.751,208.913,13082,13081,898,6,0.003,0.081,0.00000,0.084
216731.857,5199922.751,208.913,216731.936,5199922.768,208.938,13083,13082,898,6,0.002,0.085,0.00000,0.000
216731.837,5199922.482,208.808,216731.856,5199922.489,208.906,13084,12817,809,3,0.014,0.100,0.00006,3.346
216731.837,5199922.482,208.808,216731.764,5199922.373,208.882,13085,12817,857,4,0.006,0.151,0.00002,1.194
216731.764,5199922.373,208.882,216731.729,5199922.283,208.952,13086,13085,857,4,0.005,0.118,0.00001,1.078
216731.207,5199921.723,208.933,216731.282,5199921.767,208.899,13087,12556,697,6,0.003,0.093,0.00000,0.075
216731.282,5199921.767,208.899,216731.362,5199921.811,208.860,13088,13087,697,6,0.002,0.099,0.00000,0.000
216731.104,5199919.879,208.836,216731.136,5199919.803,208.803,13089,12888,735,6,0.002,0.088,0.00000,0.000
216723.018,5199919.289,208.546,216722.940,5199919.320,208.648,13090,12867,2311,4,0.012,0.132,0.00006,1.619
216722.940,5199919.320,208.648,216722.902,5199919.346,208.752,13091,13090,2311,4,0.012,0.114,0.00005,1.500
216723.429,5199919.284,208.528,216723.486,5199919.257,208.610,13092,12843,2324,4,0.006,0.104,0.00001,0.658
216723.486,5199919.257,208.610,216723.534,5199919.218,208.692,13093,13092,2324,4,0.006,0.102,0.00001,0.556
216729.169,5199925.787,208.575,216729.210,5199925.737,208.457,13094,12714,1331,5,0.002,0.134,0.00000,0.000
216726.942,5199924.698,208.526,216726.906,5199924.640,208.510,13095,12067,1179,2,0.026,0.070,0.00015,3.040
216726.906,5199924.640,208.510,216726.896,5199924.581,208.494,13096,13095,1179,2,0.025,0.062,0.00012,2.963
216722.494,5199923.852,208.387,216722.337,5199923.925,208.429,13097,12837,3241,6,0.002,0.179,0.00000,0.000
216732.002,5199920.343,208.540,216732.073,5199920.321,208.599,13098,10556,466,2,0.023,0.095,0.00016,3.459
216732.073,5199920.321,208.599,216732.130,5199920.295,208.668,13099,13098,466,2,0.023,0.094,0.00015,3.351
216723.429,5199919.284,208.528,216723.571,5199919.309,208.416,13100,12843,2327,5,0.002,0.182,0.00000,0.000
216725.058,5199915.473,208.309,216725.120,5199915.418,208.371,13101,12853,1780,6,0.003,0.103,0.00000,0.092
216725.120,5199915.418,208.371,216725.191,5199915.368,208.435,13102,13101,1780,6,0.002,0.108,0.00000,0.000
216727.774,5199926.374,208.239,216727.732,5199926.426,208.290,13103,12598,1309,4,0.003,0.084,0.00000,0.252
216727.732,5199926.426,208.290,216727.679,5199926.449,208.341,13104,13103,1309,4,0.003,0.078,0.00000,0.179
216727.679,5199926.449,208.341,216727.616,5199926.451,208.395,13105,13104,1309,4,0.003,0.083,0.00000,0.096
216727.774,5199926.374,208.239,216727.896,5199926.411,208.277,13106,12598,1312,5,0.002,0.133,0.00000,0.000
216723.299,5199920.128,208.205,216723.319,5199920.178,208.268,13107,12848,2342,4,0.003,0.083,0.00000,0.081
216723.319,5199920.178,208.268,216723.341,5199920.228,208.330,13108,13107,2342,4,0.002,0.083,0.00000,0.000
216729.628,5199925.481,207.960,216729.688,5199925.440,208.021,13109,12341,1357,4,0.011,0.095,0.00004,2.040
216729.688,5199925.440,208.021,216729.643,5199925.465,208.159,13110,13109,1359,5,0.002,0.147,0.00000,0.000
216730.597,5199920.946,209.396,216730.584,5199920.951,209.497,13111,11888,687,3,0.015,0.102,0.00007,2.476
216731.462,5199922.614,206.929,216731.494,5199922.537,206.913,13112,12450,941,5,0.003,0.085,0.00000,0.264
216731.494,5199922.537,206.913,216731.549,5199922.467,206.891,13113,13112,941,5,0.003,0.092,0.00000,0.190
216731.564,5199922.800,206.914,216731.647,5199922.785,206.901,13114,12935,943,6,0.003,0.085,0.00000,0.159
216731.647,5199922.785,206.901,216731.720,5199922.749,206.890,13115,13114,943,6,0.003,0.082,0.00000,0.077
216731.720,5199922.749,206.890,216731.793,5199922.718,206.879,13116,13115,943,6,0.002,0.080,0.00000,0.000
216731.086,5199919.039,206.780,216731.022,5199918.932,206.788,13117,12362,529,5,0.002,0.125,0.00000,0.000
216730.391,5199923.675,206.877,216730.555,5199923.744,206.805,13118,12410,950,6,0.004,0.192,0.00001,0.406
216730.555,5199923.744,206.805,216730.656,5199923.803,206.758,13119,13118,950,6,0.003,0.126,0.00000,0.288
216730.899,5199923.534,206.436,216730.979,5199923.565,206.459,13120,12961,940,4,0.008,0.089,0.00002,1.241
216730.979,5199923.565,206.459,216731.057,5199923.600,206.487,13121,13120,940,4,0.008,0.090,0.00002,1.149
216731.086,5199919.039,206.780,216731.149,5199918.999,206.770,13122,12362,526,4,0.004,0.076,0.00000,0.496
216731.149,5199918.999,206.770,216731.223,5199918.980,206.752,13123,13122,526,4,0.004,0.078,0.00000,0.417
216731.223,5199918.980,206.752,216731.302,5199918.975,206.732,13124,13123,526,4,0.004,0.082,0.00000,0.325
216720.434,5199922.379,206.066,216720.304,5199922.478,205.996,13125,12351,3501,3,0.002,0.178,0.00000,0.000
216725.792,5199916.404,208.880,216725.695,5199916.437,208.848,13126,11795,2591,6,0.004,0.107,0.00001,0.496
216725.695,5199916.437,208.848,216725.609,5199916.423,208.844,13127,13126,2591,6,0.004,0.088,0.00000,0.421
216727.312,5199924.345,208.638,216727.267,5199924.291,208.644,13128,12696,1495,3,0.004,0.071,0.00000,0.338
216727.267,5199924.291,208.644,216727.219,5199924.233,208.655,13129,13128,1495,3,0.004,0.076,0.00000,0.267
216727.219,5199924.233,208.655,216727.167,5199924.171,208.675,13130,13129,1495,3,0.003,0.083,0.00000,0.185
216727.167,5199924.171,208.675,216727.113,5199924.105,208.699,13131,13130,1495,3,0.003,0.089,0.00000,0.095
216730.899,5199923.534,206.436,216730.860,5199923.620,206.382,13132,12961,968,5,0.006,0.109,0.00001,0.950
216730.860,5199923.620,206.382,216730.864,5199923.696,206.341,13133,13132,968,5,0.005,0.086,0.00001,0.875
216730.864,5199923.696,206.341,216730.836,5199923.774,206.298,13134,13133,968,5,0.005,0.093,0.00001,0.791
216727.312,5199924.345,208.638,216727.394,5199924.267,208.662,13135,12696,1496,4,0.003,0.116,0.00000,0.155
216723.018,5199919.289,208.546,216722.968,5199919.138,208.618,13136,12867,2314,4,0.002,0.174,0.00000,0.000
216723.018,5199919.289,208.546,216723.034,5199919.235,208.667,13137,12867,2310,3,0.015,0.133,0.00010,1.674
216723.034,5199919.235,208.667,216723.043,5199919.186,208.772,13138,13137,2310,3,0.014,0.116,0.00007,1.556
216723.043,5199919.186,208.772,216723.039,5199919.163,208.878,13139,13138,2310,3,0.013,0.109,0.00006,1.449
216723.039,5199919.163,208.878,216723.017,5199919.170,208.990,13140,13139,2310,3,0.012,0.114,0.00005,1.349
216729.508,5199917.332,208.644,216729.541,5199917.244,208.642,13141,12318,2783,7,0.002,0.094,0.00000,0.000
216726.896,5199924.581,208.494,216726.825,5199924.662,208.577,13142,13096,1470,3,0.002,0.136,0.00000,0.000
216722.493,5199923.967,208.424,216722.451,5199924.047,208.529,13143,12835,3239,6,0.003,0.139,0.00000,0.139
216723.110,5199924.012,208.738,216723.078,5199924.039,208.813,13144,11967,3312,6,0.007,0.086,0.00001,1.213
216722.496,5199923.847,208.485,216722.496,5199923.849,208.595,13145,12838,3236,5,0.004,0.110,0.00001,0.346
216731.629,5199922.865,208.618,216731.622,5199922.957,208.631,13146,12822,896,4,0.004,0.093,0.00001,0.620
216732.002,5199920.343,208.540,216732.040,5199920.463,208.599,13147,10556,675,3,0.012,0.139,0.00006,1.946
216732.040,5199920.463,208.599,216732.080,5199920.559,208.635,13148,13147,675,3,0.011,0.110,0.00004,1.848
216732.080,5199920.559,208.635,216732.120,5199920.648,208.669,13149,13148,675,3,0.011,0.103,0.00004,1.747
216732.120,5199920.648,208.669,216732.163,5199920.717,208.702,13150,13149,675,3,0.010,0.088,0.00003,1.658
216732.163,5199920.717,208.702,216732.204,5199920.773,208.751,13151,13150,675,3,0.010,0.085,0.00003,1.577
216732.204,5199920.773,208.751,216732.235,5199920.826,208.821,13152,13151,675,3,0.009,0.092,0.00003,1.495
216732.235,5199920.826,208.821,216732.254,5199920.886,208.899,13153,13152,675,3,0.009,0.100,0.00002,1.387
216723.204,5199923.990,209.020,216723.203,5199924.051,209.062,13154,12536,3318,8,0.003,0.075,0.00000,0.068
216723.203,5199924.051,209.062,216723.205,5199924.108,209.108,13155,13154,3318,8,0.002,0.073,0.00000,0.000
216728.380,5199918.352,210.036,216728.461,5199918.378,210.054,13156,12932,2693,5,0.003,0.087,0.00000,0.137
216728.461,5199918.378,210.054,216728.532,5199918.406,210.071,13157,13156,2693,5,0.003,0.078,0.00000,0.065
216728.532,5199918.406,210.071,216728.598,5199918.435,210.090,13158,13157,2693,5,0.002,0.074,0.00000,0.000
216728.400,5199917.648,210.030,216728.383,5199917.628,210.126,13159,11928,2724,4,0.022,0.099,0.00015,2.497
216725.495,5199922.473,208.977,216725.549,5199922.412,208.994,13160,12384,3389,4,0.005,0.083,0.00001,0.505
216725.549,5199922.412,208.994,216725.633,5199922.444,209.119,13161,13160,3390,5,0.003,0.154,0.00000,0.143
216732.272,5199922.019,207.849,216732.307,5199922.079,207.765,13162,11739,906,5,0.009,0.109,0.00003,2.253
216732.307,5199922.079,207.765,216732.357,5199922.136,207.722,13163,13162,906,5,0.009,0.087,0.00002,2.172
216732.357,5199922.136,207.722,216732.409,5199922.190,207.685,13164,13163,906,5,0.009,0.083,0.00002,2.087
216732.409,5199922.190,207.685,216732.460,5199922.240,207.660,13165,13164,906,5,0.008,0.076,0.00002,2.008
216732.460,5199922.240,207.660,216732.510,5199922.291,207.637,13166,13165,906,5,0.008,0.074,0.00002,1.936
216732.510,5199922.291,207.637,216732.560,5199922.341,207.618,13167,13166,906,5,0.008,0.074,0.00001,1.866
216732.560,5199922.341,207.618,216732.614,5199922.387,207.602,13168,13167,906,5,0.008,0.073,0.00001,1.792
216732.614,5199922.387,207.602,216732.673,5199922.427,207.591,13169,13168,906,5,0.007,0.072,0.00001,1.718
216732.673,5199922.427,207.591,216732.737,5199922.467,207.588,13170,13169,906,5,0.007,0.075,0.00001,1.646
216732.737,5199922.467,207.588,216732.806,5199922.507,207.597,13171,13170,906,5,0.007,0.080,0.00001,1.571
216732.806,5199922.507,207.597,216732.862,5199922.551,207.613,13172,13171,906,5,0.007,0.073,0.00001,1.486
216728.420,5199922.449,209.999,216728.108,5199922.473,210.047,13173,12462,204,5,0.003,0.316,0.00001,0.078
216728.108,5199922.473,210.047,216728.033,5199922.492,210.061,13174,13173,204,5,0.002,0.078,0.00000,0.000
216728.192,5199917.851,210.089,216728.315,5199917.891,210.184,13175,12686,2697,4,0.004,0.161,0.00001,0.188
216728.693,5199926.633,207.534,216728.485,5199926.703,207.460,13176,12003,1373,5,0.003,0.231,0.00001,0.112
216728.485,5199926.703,207.460,216728.398,5199926.677,207.473,13177,13176,1374,6,0.002,0.092,0.00000,0.000
216728.266,5199918.332,210.027,216728.259,5199918.371,210.119,13178,12931,2692,4,0.008,0.100,0.00002,0.734
216728.259,5199918.371,210.119,216728.246,5199918.404,210.205,13179,13178,2692,4,0.007,0.093,0.00001,0.640
216725.578,5199917.655,209.981,216725.517,5199917.684,210.071,13180,12889,2089,5,0.004,0.113,0.00000,0.226
216725.517,5199917.684,210.071,216725.462,5199917.717,210.165,13181,13180,2089,5,0.003,0.114,0.00000,0.118
